coincidences discrepancies reprod_index
7570466 211 5 0.976851851851852
7541786 211 5 0.976851851851852
7526939 211 5 0.976851851851852
7527867 211 5 0.976851851851852
7603944 213 4 0.981566820276498
7627511 212 4 0.981481481481482
7529324 212 5 0.976958525345622
7541972 213 4 0.981566820276498
7612722 211 5 0.976851851851852
7556541 212 4 0.981481481481482
7540486 212 4 0.981481481481482
7561277 213 3 0.986111111111111
7616225 213 3 0.986111111111111
7532317 211 5 0.976851851851852
7531368 212 5 0.976958525345622
7545259 212 4 0.981481481481482
7630517 211 5 0.976851851851852
7622567 213 5 0.977064220183486
7532121 214 4 0.981651376146789
7614369 212 4 0.981481481481482
7604427 213 5 0.977064220183486
7527023 211 5 0.976851851851852
7612503 212 4 0.981481481481482
7571237 212 5 0.976958525345622
7545434 212 4 0.981481481481482
7528009 213 3 0.986111111111111
7564571 211 5 0.976851851851852
7606094 214 4 0.981651376146789
9837673 212 5 0.976958525345622
7531859 212 4 0.981481481481482
7558715 212 5 0.976958525345622
7540594 213 4 0.981566820276498
7606954 212 4 0.981481481481482
7599974 212 5 0.976958525345622
7536609 212 4 0.981481481481482
11823497 212 4 0.981481481481482
7607173 212 4 0.981481481481482
7544629 214 3 0.986175115207373
7544298 213 3 0.986111111111111
9842267 212 4 0.981481481481482
9848149 213 4 0.981566820276498
7627192 213 3 0.986111111111111
7605059 214 3 0.986175115207373
7600291 212 4 0.981481481481482
7535189 213 3 0.986111111111111
7542222 213 4 0.981566820276498
7573777 212 4 0.981481481481482
7600270 213 3 0.986111111111111
7545646 212 4 0.981481481481482
7530333 211 5 0.976851851851852
7574229 213 4 0.981566820276498
7632844 211 5 0.976851851851852
7606372 215 3 0.986238532110092
7616284 212 4 0.981481481481482
7630084 211 5 0.976851851851852
7599386 213 3 0.986111111111111
9844556 211 5 0.976851851851852
9836848 212 4 0.981481481481482
7619963 214 2 0.990740740740741
7624827 211 5 0.976851851851852
7536852 211 5 0.976851851851852
9847031 211 5 0.976851851851852
7536010 211 5 0.976851851851852
7602207 211 5 0.976851851851852
7553204 214 2 0.990740740740741
7606988 211 5 0.976851851851852
7537672 211 5 0.976851851851852
14313489 215 2 0.990783410138249
9846247 211 5 0.976851851851852
7536466 211 5 0.976851851851852
7545307 211 5 0.976851851851852
7555394 211 5 0.976851851851852
7629431 211 5 0.976851851851852
7622571 170 2 0.988372093023256
7562690 172 4 0.977272727272727
7529679 169 3 0.982558139534884
7569995 171 3 0.982758620689655
7610008 172 3 0.982857142857143
9841228 169 4 0.976878612716763
15732739 170 3 0.982658959537572
7627301 168 3 0.982456140350877
9836044 211 4 0.981395348837209
7543224 212 5 0.976958525345622
7529956 212 3 0.986046511627907
7564144 211 5 0.976851851851852
7566402 211 5 0.976851851851852
9839688 210 5 0.976744186046512
7535617 210 5 0.976744186046512
7627539 211 4 0.981395348837209
7560146 210 5 0.976744186046512
7563289 211 4 0.981395348837209
7560986 211 4 0.981395348837209
7538397 212 4 0.981481481481482
7527961 211 4 0.981395348837209
7555500 211 5 0.976851851851852
7544753 210 5 0.976744186046512
7574078 212 3 0.986046511627907
14314140 211 4 0.981395348837209
7527439 210 5 0.976744186046512
7600258 210 5 0.976744186046512
7557119 212 4 0.981481481481482
9846177 210 5 0.976744186046512
7556661 210 5 0.976744186046512
7610595 211 5 0.976851851851852
7548547 213 2 0.990697674418605
7529340 212 4 0.981481481481482
7556091 210 5 0.976744186046512
7603755 212 3 0.986046511627907
7548221 211 5 0.976851851851852
7621508 212 4 0.981481481481482
7551597 210 5 0.976744186046512
7531467 211 4 0.981395348837209
7542865 211 4 0.981395348837209
7632377 211 4 0.981395348837209
9849105 210 5 0.976744186046512
9837666 211 4 0.981395348837209
7621337 210 5 0.976744186046512
9836484 211 5 0.976851851851852
7541544 210 5 0.976744186046512
7534806 210 5 0.976744186046512
7545098 211 4 0.981395348837209
7600217 210 5 0.976744186046512
9835302 210 5 0.976744186046512
7566856 211 4 0.981395348837209
7546725 213 3 0.986111111111111
9849043 211 4 0.981395348837209
7545419 211 5 0.976851851851852
7541043 211 5 0.976851851851852
7545005 210 5 0.976744186046512
7602177 212 4 0.981481481481482
7574917 210 5 0.976744186046512
19445991 211 4 0.981395348837209
7607463 212 3 0.986046511627907
7556665 213 4 0.981566820276498
7626492 210 5 0.976744186046512
15733616 212 3 0.986046511627907
11814671 211 5 0.976851851851852
7529211 211 4 0.981395348837209
7603874 210 5 0.976744186046512
7555352 212 3 0.986046511627907
7626693 211 4 0.981395348837209
7603916 211 5 0.976851851851852
14512112 210 5 0.976744186046512
25939516 211 5 0.976851851851852
11823480 210 5 0.976744186046512
7601603 212 3 0.986046511627907
9838601 213 2 0.990697674418605
7612862 210 5 0.976744186046512
7604912 210 5 0.976744186046512
7555860 212 3 0.986046511627907
7531039 211 4 0.981395348837209
7545401 210 5 0.976744186046512
7604594 212 4 0.981481481481482
14314058 212 4 0.981481481481482
14480788 210 5 0.976744186046512
11823340 211 5 0.976851851851852
7620128 212 3 0.986046511627907
7612981 210 5 0.976744186046512
7600914 210 5 0.976744186046512
14313076 212 3 0.986046511627907
7612680 210 5 0.976744186046512
9845194 210 5 0.976744186046512
14481391 210 5 0.976744186046512
7616228 213 3 0.986111111111111
11814796 211 4 0.981395348837209
7557583 167 4 0.976608187134503
7538006 168 3 0.982456140350877
7567144 168 3 0.982456140350877
7552811 169 3 0.982558139534884
7625551 168 3 0.982456140350877
7525711 168 3 0.982456140350877
7526180 166 4 0.976470588235294
7554024 167 4 0.976608187134503
7551891 168 4 0.976744186046512
7564573 209 5 0.976635514018692
7539831 210 4 0.981308411214953
9846799 209 5 0.976635514018692
7555051 209 5 0.976635514018692
7551228 211 3 0.985981308411215
7540874 210 4 0.981308411214953
7528259 212 4 0.981481481481482
7573702 211 3 0.985981308411215
7530523 210 4 0.981308411214953
7556472 209 5 0.976635514018692
7538126 211 4 0.981395348837209
7528592 211 3 0.985981308411215
7572388 210 4 0.981308411214953
7541830 210 5 0.976744186046512
7611834 213 3 0.986111111111111
7623329 210 5 0.976744186046512
7530157 209 5 0.976635514018692
7567657 209 5 0.976635514018692
7571717 209 5 0.976635514018692
7621130 209 5 0.976635514018692
9840490 209 5 0.976635514018692
7533496 210 5 0.976744186046512
7560614 209 5 0.976635514018692
7538493 209 5 0.976635514018692
7544190 211 3 0.985981308411215
7544655 210 4 0.981308411214953
7527269 213 2 0.990697674418605
7570900 209 5 0.976635514018692
7534024 212 2 0.990654205607477
7603150 210 5 0.976744186046512
7532601 210 5 0.976744186046512
7606327 209 5 0.976635514018692
7527188 210 4 0.981308411214953
7530187 209 5 0.976635514018692
7545585 211 3 0.985981308411215
7602119 210 4 0.981308411214953
7617206 209 5 0.976635514018692
7551344 209 5 0.976635514018692
7623874 209 5 0.976635514018692
9838280 210 5 0.976744186046512
7533264 211 4 0.981395348837209
7529298 210 4 0.981308411214953
7621544 209 5 0.976635514018692
7599632 209 5 0.976635514018692
7565453 212 3 0.986046511627907
7533485 210 5 0.976744186046512
7626783 210 5 0.976744186046512
9845081 210 4 0.981308411214953
7545525 211 3 0.985981308411215
7616610 210 4 0.981308411214953
7603562 209 5 0.976635514018692
7616489 210 4 0.981308411214953
7630813 210 4 0.981308411214953
9842075 212 2 0.990654205607477
9843471 210 5 0.976744186046512
7613699 210 4 0.981308411214953
7551066 209 5 0.976635514018692
7622532 211 3 0.985981308411215
7599398 209 5 0.976635514018692
7563040 213 2 0.990697674418605
7535883 210 4 0.981308411214953
7613701 209 5 0.976635514018692
11821577 211 4 0.981395348837209
7611765 210 4 0.981308411214953
7612224 210 4 0.981308411214953
11821708 209 5 0.976635514018692
7554996 210 5 0.976744186046512
7623154 210 5 0.976744186046512
7631335 209 5 0.976635514018692
7613747 209 5 0.976635514018692
11827567 210 4 0.981308411214953
7600734 209 5 0.976635514018692
7602306 210 5 0.976744186046512
7556179 210 4 0.981308411214953
7532687 210 4 0.981308411214953
7533251 210 4 0.981308411214953
7603482 210 5 0.976744186046512
15733781 211 3 0.985981308411215
7607719 209 5 0.976635514018692
9847344 210 4 0.981308411214953
7572209 213 3 0.986111111111111
7608436 209 5 0.976635514018692
7531030 211 3 0.985981308411215
7620837 209 5 0.976635514018692
7616392 210 4 0.981308411214953
7603626 210 4 0.981308411214953
14481751 209 5 0.976635514018692
7569060 210 5 0.976744186046512
7623132 210 4 0.981308411214953
7549854 210 4 0.981308411214953
7532170 211 4 0.981395348837209
7631123 209 5 0.976635514018692
7625067 209 5 0.976635514018692
7539105 168 4 0.976744186046512
7610780 167 4 0.976608187134503
7548241 166 3 0.982248520710059
7550159 165 4 0.976331360946746
7548142 167 3 0.982352941176471
7542827 169 3 0.982558139534884
7619156 168 3 0.982456140350877
7572288 208 5 0.976525821596244
7529114 209 4 0.981220657276995
7551165 208 5 0.976525821596244
14511318 212 2 0.990654205607477
7541648 209 4 0.981220657276995
7572863 212 4 0.981481481481482
7545129 211 3 0.985981308411215
7567824 208 5 0.976525821596244
7632374 208 5 0.976525821596244
7616254 209 4 0.981220657276995
9845014 208 5 0.976525821596244
7600057 209 4 0.981220657276995
7600038 208 5 0.976525821596244
7612542 208 5 0.976525821596244
11826628 210 5 0.976744186046512
7532326 209 4 0.981220657276995
7549726 209 4 0.981220657276995
7622534 210 3 0.985915492957746
7570412 210 3 0.985915492957746
7601237 209 4 0.981220657276995
11814212 210 4 0.981308411214953
7548489 209 5 0.976635514018692
7562013 209 5 0.976635514018692
9838863 208 5 0.976525821596244
9836817 210 3 0.985915492957746
7564051 210 4 0.981308411214953
7610900 208 5 0.976525821596244
9841812 209 4 0.981220657276995
7567162 210 3 0.985915492957746
11820984 210 4 0.981308411214953
7527789 210 3 0.985915492957746
7564740 212 2 0.990654205607477
7543514 208 5 0.976525821596244
7602451 208 5 0.976525821596244
7531486 211 4 0.981395348837209
7528090 208 5 0.976525821596244
11826783 208 5 0.976525821596244
7611690 208 5 0.976525821596244
7569781 209 4 0.981220657276995
7556699 211 3 0.985981308411215
7551528 210 3 0.985915492957746
14506548 210 3 0.985915492957746
7543425 208 5 0.976525821596244
7528630 211 3 0.985981308411215
7545284 209 4 0.981220657276995
7536743 209 4 0.981220657276995
7527880 210 3 0.985915492957746
11814816 209 4 0.981220657276995
7556891 210 4 0.981308411214953
7628103 208 5 0.976525821596244
9846346 208 5 0.976525821596244
7623052 209 4 0.981220657276995
11824349 208 5 0.976525821596244
7530502 208 5 0.976525821596244
7616274 210 3 0.985915492957746
7544005 210 3 0.985915492957746
7571694 209 4 0.981220657276995
7616285 211 3 0.985981308411215
7554399 209 5 0.976635514018692
7606066 209 5 0.976635514018692
7535200 209 4 0.981220657276995
7606200 208 5 0.976525821596244
7531497 210 3 0.985915492957746
7624942 208 5 0.976525821596244
7554573 208 5 0.976525821596244
7622230 209 5 0.976635514018692
7599371 208 5 0.976525821596244
7534594 210 4 0.981308411214953
7568428 210 3 0.985915492957746
7614261 209 4 0.981220657276995
7624848 209 4 0.981220657276995
19448877 208 5 0.976525821596244
7619891 209 4 0.981220657276995
7560383 210 3 0.985915492957746
11814668 208 5 0.976525821596244
7602199 211 3 0.985981308411215
7631097 208 5 0.976525821596244
7628891 209 5 0.976635514018692
7616564 209 4 0.981220657276995
9845876 208 5 0.976525821596244
7557169 208 5 0.976525821596244
7620005 209 4 0.981220657276995
7623180 208 5 0.976525821596244
7629408 208 5 0.976525821596244
7599451 207 5 0.976415094339623
7571552 208 4 0.981132075471698
7571032 208 4 0.981132075471698
7612307 208 5 0.976525821596244
7530461 210 3 0.985915492957746
7533609 209 3 0.985849056603774
7603627 209 3 0.985849056603774
7542496 207 5 0.976415094339623
7569074 208 4 0.981132075471698
7568605 209 3 0.985849056603774
9835720 208 4 0.981132075471698
7529960 208 4 0.981132075471698
7555962 208 4 0.981132075471698
7623816 208 4 0.981132075471698
7626233 208 5 0.976525821596244
7616323 207 5 0.976415094339623
7563625 207 5 0.976415094339623
7532226 209 3 0.985849056603774
7599317 207 5 0.976415094339623
7602252 209 3 0.985849056603774
7564095 207 5 0.976415094339623
7632200 209 3 0.985849056603774
7628966 211 4 0.981395348837209
7532163 208 5 0.976525821596244
7569153 207 5 0.976415094339623
7601956 209 3 0.985849056603774
7619899 209 3 0.985849056603774
7529612 209 3 0.985849056603774
7543305 207 5 0.976415094339623
11814338 207 5 0.976415094339623
7614588 209 4 0.981220657276995
9837929 209 4 0.981220657276995
7603520 208 4 0.981132075471698
7570515 210 3 0.985915492957746
7566363 207 5 0.976415094339623
7632291 209 3 0.985849056603774
9841763 208 4 0.981132075471698
7557276 208 4 0.981132075471698
7556212 208 4 0.981132075471698
7607298 209 4 0.981220657276995
7619692 207 5 0.976415094339623
7620605 207 5 0.976415094339623
7605391 208 5 0.976525821596244
7575111 209 3 0.985849056603774
7527912 207 5 0.976415094339623
9837106 208 5 0.976525821596244
7603563 207 5 0.976415094339623
9847416 208 4 0.981132075471698
7537470 208 5 0.976525821596244
7632546 207 5 0.976415094339623
7537065 208 4 0.981132075471698
7599461 208 5 0.976525821596244
7611624 208 5 0.976525821596244
7526325 165 4 0.976331360946746
7627328 208 4 0.981132075471698
7612915 210 4 0.981308411214953
7527126 207 5 0.976415094339623
9841041 208 4 0.981132075471698
7564205 207 5 0.976415094339623
14480980 208 5 0.976525821596244
7620787 208 4 0.981132075471698
7629444 166 4 0.976470588235294
7565585 166 3 0.982248520710059
7536495 207 5 0.976415094339623
7539734 208 4 0.981132075471698
7630911 207 5 0.976415094339623
7606877 207 5 0.976415094339623
7532302 209 4 0.981220657276995
7613739 207 5 0.976415094339623
7570474 207 5 0.976415094339623
7619396 207 5 0.976415094339623
7566085 166 3 0.982248520710059
11821311 207 5 0.976415094339623
9840903 165 4 0.976331360946746
7539583 167 4 0.976608187134503
7540699 207 5 0.976415094339623
7530539 208 3 0.985781990521327
9848689 206 5 0.976303317535545
7528962 208 3 0.985781990521327
7544191 207 5 0.976415094339623
7560450 209 3 0.985849056603774
7544988 209 4 0.981220657276995
7564657 209 2 0.990521327014218
7619641 207 5 0.976415094339623
7528347 207 5 0.976415094339623
7601643 207 4 0.981042654028436
9835495 206 5 0.976303317535545
7566525 207 4 0.981042654028436
7616726 210 3 0.985915492957746
7530936 208 3 0.985781990521327
7525686 207 4 0.981042654028436
7549793 206 5 0.976303317535545
7548514 206 5 0.976303317535545
7528434 207 4 0.981042654028436
7527460 207 4 0.981042654028436
9837554 207 5 0.976415094339623
7543280 209 2 0.990521327014218
11823219 206 5 0.976303317535545
7547196 209 3 0.985849056603774
7601190 206 5 0.976303317535545
7538530 209 4 0.981220657276995
7544866 206 5 0.976303317535545
7615279 207 4 0.981042654028436
7631106 209 4 0.981220657276995
7530728 208 4 0.981132075471698
7555115 207 5 0.976415094339623
7599906 207 5 0.976415094339623
7543022 208 3 0.985781990521327
7599139 206 5 0.976303317535545
7602883 206 5 0.976303317535545
7600080 206 5 0.976303317535545
7530492 207 5 0.976415094339623
9838684 206 5 0.976303317535545
7563670 206 5 0.976303317535545
7558478 208 5 0.976525821596244
9848510 207 4 0.981042654028436
7601348 207 5 0.976415094339623
7545300 208 4 0.981132075471698
9836730 206 5 0.976303317535545
7574233 206 5 0.976303317535545
7612018 207 5 0.976415094339623
15729271 207 4 0.981042654028436
7602397 208 4 0.981132075471698
7531924 208 3 0.985781990521327
7548828 207 5 0.976415094339623
7602012 207 5 0.976415094339623
7629441 207 4 0.981042654028436
7599871 207 4 0.981042654028436
7529996 207 5 0.976415094339623
7629508 207 4 0.981042654028436
7600597 207 4 0.981042654028436
7622382 207 4 0.981042654028436
7573497 206 5 0.976303317535545
7535037 207 4 0.981042654028436
7600263 207 5 0.976415094339623
7601476 207 4 0.981042654028436
7558061 209 3 0.985849056603774
11822221 206 5 0.976303317535545
7535837 207 5 0.976415094339623
7621378 206 5 0.976303317535545
7548904 207 5 0.976415094339623
7571810 207 5 0.976415094339623
7531473 207 4 0.981042654028436
7542121 206 5 0.976303317535545
14312783 208 4 0.981132075471698
7565128 206 5 0.976303317535545
9835704 206 5 0.976303317535545
7550122 208 5 0.976525821596244
7627039 209 3 0.985849056603774
7612150 207 4 0.981042654028436
7532416 208 5 0.976525821596244
7544845 208 4 0.981132075471698
7624900 208 4 0.981132075471698
11814269 207 5 0.976415094339623
11824505 208 4 0.981132075471698
7565243 206 5 0.976303317535545
7549888 207 5 0.976415094339623
7606093 207 4 0.981042654028436
7602329 207 4 0.981042654028436
7532514 209 3 0.985849056603774
9835665 206 5 0.976303317535545
7599430 207 4 0.981042654028436
7540728 208 4 0.981132075471698
7599867 206 5 0.976303317535545
7607707 207 5 0.976415094339623
7600404 207 4 0.981042654028436
11820212 206 5 0.976303317535545
7601647 206 5 0.976303317535545
7572486 207 4 0.981042654028436
19443528 206 5 0.976303317535545
7551596 167 3 0.982352941176471
7561068 164 4 0.976190476190476
7542395 165 4 0.976331360946746
7550829 166 4 0.976470588235294
7600219 166 3 0.982248520710059
